Market Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Opening Time,Closing Time
2023-12-13 05:00:00+00:00,476.2676713180516,485.9172126455148,476.05765919508434,480.8574523925781,44779200,0.0,0.0,NVDA,2023-12-13 14:30:00+00:00,2023-12-13 21:00:00+00:00
2023-12-14 05:00:00+00:00,483.87730057753873,486.6771875764316,474.197761861592,483.4773254394531,39123200,0.0,0.0,NVDA,2023-12-14 14:30:00+00:00,2023-12-14 21:00:00+00:00
2023-12-15 05:00:00+00:00,481.91741001138655,494.0168488896464,481.1774544663453,488.8770751953125,47947800,0.0,0.0,NVDA,2023-12-15 14:30:00+00:00,2023-12-15 21:00:00+00:00
2023-12-18 05:00:00+00:00,493.9768191452726,504.30632098491054,491.4769364572904,500.7464904785156,41258700,0.0,0.0,NVDA,2023-12-18 14:30:00+00:00,2023-12-18 21:00:00+00:00
2023-12-19 05:00:00+00:00,494.21682022484345,496.9767006009941,488.9270901920848,496.0167541503906,46444400,0.0,0.0,NVDA,2023-12-19 14:30:00+00:00,2023-12-19 21:00:00+00:00
2023-12-20 05:00:00+00:00,496.52668004090566,499.9665210107059,480.95743407943263,481.08740234375,39789400,0.0,0.0,NVDA,2023-12-20 14:30:00+00:00,2023-12-20 21:00:00+00:00
2023-12-21 05:00:00+00:00,488.08708957915536,490.9269832175,484.167290543616,489.87701416015625,30042500,0.0,0.0,NVDA,2023-12-21 14:30:00+00:00,2023-12-21 21:00:00+00:00
2023-12-22 05:00:00+00:00,491.9269221894127,493.80680831673646,484.6472651019461,488.2770690917969,25213900,0.0,0.0,NVDA,2023-12-22 14:30:00+00:00,2023-12-22 21:00:00+00:00
2023-12-26 05:00:00+00:00,489.65703666549206,495.97674771019086,489.5770538429663,492.7669067382813,24420000,0.0,0.0,NVDA,2023-12-26 14:30:00+00:00,2023-12-26 21:00:00+00:00
2023-12-27 05:00:00+00:00,495.0867478755757,496.77667099846224,490.8269685652567,494.1468200683594,23364800,0.0,0.0,NVDA,2023-12-27 14:30:00+00:00,2023-12-27 21:00:00+00:00
2023-12-28 05:00:00+00:00,496.4067120549717,498.8166026973557,494.09682282620895,495.19677734375,24658700,0.0,0.0,NVDA,2023-12-28 14:30:00+00:00,2023-12-28 21:00:00+00:00
2023-12-29 05:00:00+00:00,498.1066445380939,499.9465545873685,487.4871474570504,495.19677734375,38869000,0.0,0.0,NVDA,2023-12-29 14:30:00+00:00,2023-12-29 21:00:00+00:00
2024-01-02 05:00:00+00:00,492.4169149630152,492.9269008174238,475.9276978427075,481.6574096679688,41125400,0.0,0.0,NVDA,2024-01-02 14:30:00+00:00,2024-01-02 21:00:00+00:00
2024-01-03 05:00:00+00:00,474.8277371470654,481.8173995731091,473.177820630052,475.6676940917969,32089600,0.0,0.0,NVDA,2024-01-03 14:30:00+00:00,2024-01-03 21:00:00+00:00
2024-01-04 05:00:00+00:00,477.6475998464708,484.97724247575263,475.05769452213394,479.9574890136719,30653500,0.0,0.0,NVDA,2024-01-04 14:30:00+00:00,2024-01-04 21:00:00+00:00
2024-01-05 05:00:00+00:00,484.5972523456608,495.4467492683494,483.03732799632047,490.9469604492188,41456800,0.0,0.0,NVDA,2024-01-05 14:30:00+00:00,2024-01-05 21:00:00+00:00
2024-01-08 05:00:00+00:00,495.0967460611004,522.7254535381536,494.76677498381866,522.5054931640625,64251000,0.0,0.0,NVDA,2024-01-08 14:30:00+00:00,2024-01-08 21:00:00+00:00
2024-01-09 05:00:00+00:00,523.9854537310143,543.2245423454635,516.8758015659237,531.3751220703125,77310000,0.0,0.0,NVDA,2024-01-09 14:30:00+00:00,2024-01-09 21:00:00+00:00
2024-01-10 05:00:00+00:00,536.1348050009552,545.9743699509833,534.864906118595,543.4744873046875,53379600,0.0,0.0,NVDA,2024-01-10 14:30:00+00:00,2024-01-10 21:00:00+00:00
2024-01-11 05:00:00+00:00,549.964211470419,553.4340805636872,535.5748713011493,548.1942749023438,59675900,0.0,0.0,NVDA,2024-01-11 14:30:00+00:00,2024-01-11 21:00:00+00:00
2024-01-12 05:00:00+00:00,546.1744196098422,549.6742556148072,543.2745310785241,547.0743408203125,35247900,0.0,0.0,NVDA,2024-01-12 14:30:00+00:00,2024-01-12 21:00:00+00:00
2024-01-16 05:00:00+00:00,550.1542038084857,568.3233350277694,548.9742664431028,563.7935791015625,44958000,0.0,0.0,NVDA,2024-01-16 14:30:00+00:00,2024-01-16 21:00:00+00:00
2024-01-17 05:00:00+00:00,563.4435265768236,564.6835196496912,547.3743344640463,560.5037231445312,47439400,0.0,0.0,NVDA,2024-01-17 14:30:00+00:00,2024-01-17 21:00:00+00:00
2024-01-18 05:00:00+00:00,572.5731093666915,575.9729742526274,561.043682087628,571.043212890625,49165000,0.0,0.0,NVDA,2024-01-18 14:30:00+00:00,2024-01-18 21:00:00+00:00
2024-01-19 05:00:00+00:00,579.8628258107696,594.9721027125769,572.2231693735665,594.882080078125,54210300,0.0,0.0,NVDA,2024-01-19 14:30:00+00:00,2024-01-19 21:00:00+00:00
2024-01-22 05:00:00+00:00,600.4618510336633,603.2817262112128,590.672331768599,596.5120239257812,45295500,0.0,0.0,NVDA,2024-01-22 14:30:00+00:00,2024-01-22 21:00:00+00:00
2024-01-23 05:00:00+00:00,595.672078119088,599.0718820639266,585.8225033945589,598.701904296875,29465400,0.0,0.0,NVDA,2024-01-23 14:30:00+00:00,2024-01-23 21:00:00+00:00
2024-01-24 05:00:00+00:00,603.0116661504815,628.4604835153165,599.3518648365299,613.5911865234375,56027100,0.0,0.0,NVDA,2024-01-24 14:30:00+00:00,2024-01-24 21:00:00+00:00
2024-01-25 05:00:00+00:00,623.4707251739889,627.1605543608972,608.4714294600998,616.1410522460938,48277700,0.0,0.0,NVDA,2024-01-25 14:30:00+00:00,2024-01-25 21:00:00+00:00
2024-01-26 05:00:00+00:00,609.5713833999547,617.8010388886267,605.7015697978993,610.2813720703125,39030900,0.0,0.0,NVDA,2024-01-26 14:30:00+00:00,2024-01-26 21:00:00+00:00
2024-01-29 05:00:00+00:00,612.2912887425915,624.8607065175925,609.0414411716959,624.6207275390625,34873300,0.0,0.0,NVDA,2024-01-29 14:30:00+00:00,2024-01-29 21:00:00+00:00
2024-01-30 05:00:00+00:00,628.9705220045091,634.9002367720275,622.57079752668,627.7105712890625,41073500,0.0,0.0,NVDA,2024-01-30 14:30:00+00:00,2024-01-30 21:00:00+00:00
2024-01-31 05:00:00+00:00,614.3711956069668,622.6607846529175,606.9715184159966,615.2411499023438,45379500,0.0,0.0,NVDA,2024-01-31 14:30:00+00:00,2024-01-31 21:00:00+00:00
2024-02-01 05:00:00+00:00,620.9708934740116,631.8803552636043,616.4711043908667,630.240478515625,36914600,0.0,0.0,NVDA,2024-02-01 14:30:00+00:00,2024-02-01 21:00:00+00:00
2024-02-02 05:00:00+00:00,639.7100088424377,665.968787933637,636.8701761170225,661.5689697265625,47578000,0.0,0.0,NVDA,2024-02-02 14:30:00+00:00,2024-02-02 21:00:00+00:00
2024-02-05 05:00:00+00:00,682.2179876850402,694.937361545793,672.0184540796995,693.2874755859375,68007800,0.0,0.0,NVDA,2024-02-05 14:30:00+00:00,2024-02-05 21:00:00+00:00
2024-02-06 05:00:00+00:00,696.2673457798666,697.5072778844439,662.9689190649632,682.197998046875,68311100,0.0,0.0,NVDA,2024-02-06 14:30:00+00:00,2024-02-06 21:00:00+00:00
2024-02-07 05:00:00+00:00,683.157939858031,702.1670574706372,675.9682748484547,700.9570922851562,49557500,0.0,0.0,NVDA,2024-02-07 14:30:00+00:00,2024-02-07 21:00:00+00:00
2024-02-08 05:00:00+00:00,700.7071333965963,707.9068080038953,694.5174211968044,696.3773193359375,41442200,0.0,0.0,NVDA,2024-02-08 14:30:00+00:00,2024-02-08 21:00:00+00:00
2024-02-09 05:00:00+00:00,705.2969536383907,721.8161377355045,702.0870821405521,721.2962036132812,43663700,0.0,0.0,NVDA,2024-02-09 14:30:00+00:00,2024-02-09 21:00:00+00:00
2024-02-12 05:00:00+00:00,725.9659604471091,746.0750029131206,712.4665934140016,722.4461059570312,61371000,0.0,0.0,NVDA,2024-02-12 14:30:00+00:00,2024-02-12 21:00:00+00:00
2024-02-13 05:00:00+00:00,703.9669966080675,734.4655667736158,696.1673744771075,721.2462158203125,60258000,0.0,0.0,NVDA,2024-02-13 14:30:00+00:00,2024-02-13 21:00:00+00:00
2024-02-14 05:00:00+00:00,731.9856790073508,742.3251597591762,719.3462573272933,738.96533203125,50491700,0.0,0.0,NVDA,2024-02-14 14:30:00+00:00,2024-02-14 21:00:00+00:00
2024-02-15 05:00:00+00:00,738.655377182341,739.715325054747,723.9660633181978,726.5459594726562,42012200,0.0,0.0,NVDA,2024-02-15 14:30:00+00:00,2024-02-15 21:00:00+00:00
2024-02-16 05:00:00+00:00,740.9652449366281,743.9851228201451,724.9760046794784,726.095947265625,49391800,0.0,0.0,NVDA,2024-02-16 14:30:00+00:00,2024-02-16 21:00:00+00:00
2024-02-20 05:00:00+00:00,719.436207066238,719.5262296968826,677.3082403130875,694.4874267578125,70483300,0.0,0.0,NVDA,2024-02-20 14:30:00+00:00,2024-02-20 21:00:00+00:00
2024-02-21 05:00:00+00:00,680.0280696050181,688.8476628410896,662.4488778746595,674.6882934570312,69029800,0.0,0.0,NVDA,2024-02-21 14:30:00+00:00,2024-02-21 21:00:00+00:00
2024-02-22 05:00:00+00:00,750.2147837455526,785.7131173982913,742.1651738138547,785.3431396484375,86510000,0.0,0.0,NVDA,2024-02-22 14:30:00+00:00,2024-02-22 21:00:00+00:00
2024-02-23 05:00:00+00:00,807.8621112163919,823.9013365183499,775.6636100941372,788.1329956054688,82938800,0.0,0.0,NVDA,2024-02-23 14:30:00+00:00,2024-02-23 21:00:00+00:00
2024-02-26 05:00:00+00:00,796.9626053551382,806.4221834706275,785.0131538337564,790.8828735351562,50397300,0.0,0.0,NVDA,2024-02-26 14:30:00+00:00,2024-02-26 21:00:00+00:00
2024-02-27 05:00:00+00:00,793.7727522357101,794.7626960200453,771.5837909424479,786.9730834960938,39170500,0.0,0.0,NVDA,2024-02-27 14:30:00+00:00,2024-02-27 21:00:00+00:00
2024-02-28 05:00:00+00:00,776.1635943931806,789.2929832413806,771.2138144312154,776.5935668945312,39311000,0.0,0.0,NVDA,2024-02-28 14:30:00+00:00,2024-02-28 21:00:00+00:00
2024-02-29 05:00:00+00:00,790.9029015093931,799.8625031907945,783.4632480590909,791.0828857421875,50728900,0.0,0.0,NVDA,2024-02-29 14:30:00+00:00,2024-02-29 21:00:00+00:00
2024-03-01 05:00:00+00:00,799.9624942259578,822.9614159349542,794.3127346975691,822.7514038085938,47677700,0.0,0.0,NVDA,2024-03-01 14:30:00+00:00,2024-03-01 21:00:00+00:00
2024-03-04 05:00:00+00:00,841.2605289733142,876.9088813228284,837.1507363891035,852.3300170898438,61561600,0.0,0.0,NVDA,2024-03-04 14:30:00+00:00,2024-03-04 21:00:00+00:00
2024-03-05 05:00:00+00:00,852.7000122070312,860.969970703125,834.1699829101562,859.6400146484375,52063900,0.04,0.0,NVDA,2024-03-05 14:30:00+00:00,2024-03-05 21:00:00+00:00
2024-03-06 05:00:00+00:00,880.219970703125,897.239990234375,870.2999877929688,887.0,58252000,0.0,0.0,NVDA,2024-03-06 14:30:00+00:00,2024-03-06 21:00:00+00:00
2024-03-07 05:00:00+00:00,901.5800170898438,927.6699829101562,896.02001953125,926.6900024414062,60811900,0.0,0.0,NVDA,2024-03-07 14:30:00+00:00,2024-03-07 21:00:00+00:00
2024-03-08 05:00:00+00:00,951.3800048828124,974.0,865.0599975585938,875.280029296875,113299600,0.0,0.0,NVDA,2024-03-08 14:30:00+00:00,2024-03-08 21:00:00+00:00
2024-03-11 04:00:00+00:00,864.2899780273438,887.969970703125,841.6599731445312,857.739990234375,67836400,0.0,0.0,NVDA,2024-03-11 13:30:00+00:00,2024-03-11 20:00:00+00:00
2024-03-12 04:00:00+00:00,880.489990234375,919.5999755859376,861.5,919.1300048828124,66807500,0.0,0.0,NVDA,2024-03-12 13:30:00+00:00,2024-03-12 20:00:00+00:00
2024-03-13 04:00:00+00:00,910.5499877929688,915.0399780273438,884.3499755859375,908.8800048828124,63571300,0.0,0.0,NVDA,2024-03-13 13:30:00+00:00,2024-03-13 20:00:00+00:00
2024-03-14 04:00:00+00:00,895.77001953125,906.4600219726562,866.0,879.4400024414062,60231800,0.0,0.0,NVDA,2024-03-14 13:30:00+00:00,2024-03-14 20:00:00+00:00
2024-03-15 04:00:00+00:00,869.2999877929688,895.4600219726562,862.5700073242188,878.3699951171875,64019300,0.0,0.0,NVDA,2024-03-15 13:30:00+00:00,2024-03-15 20:00:00+00:00
2024-03-18 04:00:00+00:00,903.8800048828124,924.0499877929688,870.8499755859375,884.5499877929688,66897600,0.0,0.0,NVDA,2024-03-18 13:30:00+00:00,2024-03-18 20:00:00+00:00
2024-03-19 04:00:00+00:00,867.0,905.4400024414062,850.0999755859375,893.97998046875,67217100,0.0,0.0,NVDA,2024-03-19 13:30:00+00:00,2024-03-19 20:00:00+00:00
2024-03-20 04:00:00+00:00,897.969970703125,904.0999755859376,882.22998046875,903.719970703125,47906300,0.0,0.0,NVDA,2024-03-20 13:30:00+00:00,2024-03-20 20:00:00+00:00
2024-03-21 04:00:00+00:00,923.0,926.47998046875,904.0499877929688,914.3499755859376,48037200,0.0,0.0,NVDA,2024-03-21 13:30:00+00:00,2024-03-21 20:00:00+00:00
2024-03-22 04:00:00+00:00,911.4099731445312,947.780029296875,908.3400268554688,942.8900146484376,58521500,0.0,0.0,NVDA,2024-03-22 13:30:00+00:00,2024-03-22 20:00:00+00:00
2024-03-25 04:00:00+00:00,939.4099731445312,967.6599731445312,935.0999755859376,950.02001953125,55213600,0.0,0.0,NVDA,2024-03-25 13:30:00+00:00,2024-03-25 20:00:00+00:00
2024-03-26 04:00:00+00:00,958.510009765625,963.75,925.02001953125,925.6099853515624,51364800,0.0,0.0,NVDA,2024-03-26 13:30:00+00:00,2024-03-26 20:00:00+00:00
2024-03-27 04:00:00+00:00,931.1199951171876,932.4000244140624,891.22998046875,902.5,58606700,0.0,0.0,NVDA,2024-03-27 13:30:00+00:00,2024-03-27 20:00:00+00:00
2024-03-28 04:00:00+00:00,900.0,913.0,891.9299926757812,903.5599975585938,43521200,0.0,0.0,NVDA,2024-03-28 13:30:00+00:00,2024-03-28 20:00:00+00:00
2019-03-01 05:00:00+00:00,56.54999923706055,57.5,56.54999923706055,57.42599868774414,34086000,0.0,0.0,GOOGL,2019-03-01 14:30:00+00:00,2019-03-01 21:00:00+00:00
2019-03-04 05:00:00+00:00,57.72800064086914,58.2760009765625,56.91249847412109,57.67100143432617,35490000,0.0,0.0,GOOGL,2019-03-04 14:30:00+00:00,2019-03-04 21:00:00+00:00
2019-03-05 05:00:00+00:00,57.79999923706055,58.824501037597656,57.6510009765625,58.45949935913086,40094000,0.0,0.0,GOOGL,2019-03-05 14:30:00+00:00,2019-03-05 21:00:00+00:00
2019-03-06 05:00:00+00:00,58.5880012512207,58.73699951171875,58.15250015258789,58.24700164794922,23602000,0.0,0.0,GOOGL,2019-03-06 14:30:00+00:00,2019-03-06 21:00:00+00:00
2019-03-07 05:00:00+00:00,58.025001525878906,58.17900085449219,57.08549880981445,57.54249954223633,30086000,0.0,0.0,GOOGL,2019-03-07 14:30:00+00:00,2019-03-07 21:00:00+00:00
2019-03-08 05:00:00+00:00,56.69499969482422,57.67250061035156,56.5099983215332,57.49850082397461,23694000,0.0,0.0,GOOGL,2019-03-08 14:30:00+00:00,2019-03-08 21:00:00+00:00
2019-03-11 04:00:00+00:00,57.59999847412109,58.99549865722656,57.57849884033203,58.9630012512207,30032000,0.0,0.0,GOOGL,2019-03-11 13:30:00+00:00,2019-03-11 20:00:00+00:00
2019-03-12 04:00:00+00:00,59.1150016784668,60.28549957275391,59.1150016784668,59.86249923706055,42220000,0.0,0.0,GOOGL,2019-03-12 13:30:00+00:00,2019-03-12 20:00:00+00:00
2019-03-13 04:00:00+00:00,60.29650115966797,60.35599899291992,59.89550018310547,59.95299911499024,25888000,0.0,0.0,GOOGL,2019-03-13 13:30:00+00:00,2019-03-13 20:00:00+00:00
2019-03-14 04:00:00+00:00,59.95100021362305,60.23500061035156,59.561500549316406,59.62649917602539,27302000,0.0,0.0,GOOGL,2019-03-14 13:30:00+00:00,2019-03-14 20:00:00+00:00
2019-03-15 04:00:00+00:00,59.900001525878906,60.08599853515625,59.35049819946289,59.51499938964844,51886000,0.0,0.0,GOOGL,2019-03-15 13:30:00+00:00,2019-03-15 20:00:00+00:00
2019-03-18 04:00:00+00:00,59.484500885009766,59.747501373291016,59.07400131225586,59.4275016784668,24442000,0.0,0.0,GOOGL,2019-03-18 13:30:00+00:00,2019-03-18 20:00:00+00:00
2019-03-19 04:00:00+00:00,59.58599853515625,60.170501708984375,59.47299957275391,60.12300109863281,29788000,0.0,0.0,GOOGL,2019-03-19 13:30:00+00:00,2019-03-19 20:00:00+00:00
2019-03-20 04:00:00+00:00,60.06999969482422,61.4995002746582,59.97949981689453,61.32149887084961,41508000,0.0,0.0,GOOGL,2019-03-20 13:30:00+00:00,2019-03-20 20:00:00+00:00
2019-03-21 04:00:00+00:00,61.0,61.821998596191406,60.82899856567383,61.80649948120117,28150000,0.0,0.0,GOOGL,2019-03-21 13:30:00+00:00,2019-03-21 20:00:00+00:00
2019-03-22 04:00:00+00:00,61.442501068115234,61.68149948120117,60.29999923706055,60.38249969482422,34422000,0.0,0.0,GOOGL,2019-03-22 13:30:00+00:00,2019-03-22 20:00:00+00:00
2019-03-25 04:00:00+00:00,59.97800064086914,60.47200012207031,59.5,59.86899948120117,27576000,0.0,0.0,GOOGL,2019-03-25 13:30:00+00:00,2019-03-25 20:00:00+00:00
2019-03-26 04:00:00+00:00,60.259498596191406,60.38249969482422,59.0880012512207,59.492000579833984,30752000,0.0,0.0,GOOGL,2019-03-26 13:30:00+00:00,2019-03-26 20:00:00+00:00
2019-03-27 04:00:00+00:00,59.59600067138672,59.59600067138672,58.21149826049805,58.9005012512207,29428000,0.0,0.0,GOOGL,2019-03-27 13:30:00+00:00,2019-03-27 20:00:00+00:00
2019-03-28 04:00:00+00:00,58.775001525878906,58.86249923706055,58.17150115966797,58.61349868774414,22402000,0.0,0.0,GOOGL,2019-03-28 13:30:00+00:00,2019-03-28 20:00:00+00:00
2019-03-29 04:00:00+00:00,59.00899887084961,59.19850158691406,58.31900024414063,58.84450149536133,30890000,0.0,0.0,GOOGL,2019-03-29 13:30:00+00:00,2019-03-29 20:00:00+00:00
2019-04-01 04:00:00+00:00,59.37699890136719,60.0099983215332,59.31800079345703,59.94900131225586,27706000,0.0,0.0,GOOGL,2019-04-01 13:30:00+00:00,2019-04-01 20:00:00+00:00
2019-04-02 04:00:00+00:00,60.00249862670898,60.29050064086914,59.5620002746582,60.277000427246094,18288000,0.0,0.0,GOOGL,2019-04-02 13:30:00+00:00,2019-04-02 20:00:00+00:00
2019-04-03 04:00:00+00:00,60.6349983215332,61.02999877929688,60.25400161743164,60.54050064086914,22180000,0.0,0.0,GOOGL,2019-04-03 13:30:00+00:00,2019-04-03 20:00:00+00:00
2019-04-04 04:00:00+00:00,60.56449890136719,61.02750015258789,60.45199966430664,60.97249984741211,21022000,0.0,0.0,GOOGL,2019-04-04 13:30:00+00:00,2019-04-04 20:00:00+00:00
2019-04-05 04:00:00+00:00,60.96500015258789,61.01950073242188,60.50149917602539,60.5724983215332,20012000,0.0,0.0,GOOGL,2019-04-05 13:30:00+00:00,2019-04-05 20:00:00+00:00
2019-04-08 04:00:00+00:00,60.55550003051758,60.6974983215332,60.23500061035156,60.41400146484375,21750000,0.0,0.0,GOOGL,2019-04-08 13:30:00+00:00,2019-04-08 20:00:00+00:00
2019-04-09 04:00:00+00:00,60.09450149536133,60.35749816894531,59.91899871826172,60.134498596191406,19668000,0.0,0.0,GOOGL,2019-04-09 13:30:00+00:00,2019-04-09 20:00:00+00:00
2019-04-10 04:00:00+00:00,60.25450134277344,60.446998596191406,60.03300094604492,60.3224983215332,15510000,0.0,0.0,GOOGL,2019-04-10 13:30:00+00:00,2019-04-10 20:00:00+00:00
2019-04-11 04:00:00+00:00,60.44499969482422,60.637001037597656,60.22700119018555,60.47949981689453,16998000,0.0,0.0,GOOGL,2019-04-11 13:30:00+00:00,2019-04-11 20:00:00+00:00
2019-04-12 04:00:00+00:00,60.78099822998047,61.15250015258789,60.66450119018555,61.13650131225586,24312000,0.0,0.0,GOOGL,2019-04-12 13:30:00+00:00,2019-04-12 20:00:00+00:00
2019-04-15 04:00:00+00:00,61.204498291015625,61.46500015258789,60.72800064086914,61.32649993896485,23796000,0.0,0.0,GOOGL,2019-04-15 13:30:00+00:00,2019-04-15 20:00:00+00:00
2019-04-16 04:00:00+00:00,61.5,61.79899978637695,61.25199890136719,61.59550094604492,22622000,0.0,0.0,GOOGL,2019-04-16 13:30:00+00:00,2019-04-16 20:00:00+00:00
2019-04-17 04:00:00+00:00,61.84999847412109,62.255001068115234,61.64500045776367,62.00699996948242,30366000,0.0,0.0,GOOGL,2019-04-17 13:30:00+00:00,2019-04-17 20:00:00+00:00
2019-04-18 04:00:00+00:00,62.25,62.297000885009766,61.97050094604492,62.07350158691406,24750000,0.0,0.0,GOOGL,2019-04-18 13:30:00+00:00,2019-04-18 20:00:00+00:00
2019-04-22 04:00:00+00:00,61.83349990844727,62.71699905395508,61.66849899291992,62.6879997253418,19084000,0.0,0.0,GOOGL,2019-04-22 13:30:00+00:00,2019-04-22 20:00:00+00:00
2019-04-23 04:00:00+00:00,62.83200073242188,63.72150039672852,62.5984992980957,63.52949905395508,31868000,0.0,0.0,GOOGL,2019-04-23 13:30:00+00:00,2019-04-23 20:00:00+00:00
2019-04-24 04:00:00+00:00,63.52949905395508,63.70000076293945,62.990501403808594,63.00249862670898,23396000,0.0,0.0,GOOGL,2019-04-24 13:30:00+00:00,2019-04-24 20:00:00+00:00
2019-04-25 04:00:00+00:00,63.51499938964844,63.63999938964844,62.900001525878906,63.367000579833984,31344000,0.0,0.0,GOOGL,2019-04-25 13:30:00+00:00,2019-04-25 20:00:00+00:00
2019-04-26 04:00:00+00:00,63.66899871826172,63.945499420166016,63.25,63.87099838256836,27228000,0.0,0.0,GOOGL,2019-04-26 13:30:00+00:00,2019-04-26 20:00:00+00:00
2019-04-29 04:00:00+00:00,64.02549743652344,64.84850311279297,63.58549880981445,64.80999755859375,72368000,0.0,0.0,GOOGL,2019-04-29 13:30:00+00:00,2019-04-29 20:00:00+00:00
2019-04-30 04:00:00+00:00,59.53150177001953,60.04899978637695,59.150001525878906,59.948001861572266,133178000,0.0,0.0,GOOGL,2019-04-30 13:30:00+00:00,2019-04-30 20:00:00+00:00
2019-05-01 04:00:00+00:00,59.875,59.962501525878906,58.58399963378906,58.66600036621094,74340000,0.0,0.0,GOOGL,2019-05-01 13:30:00+00:00,2019-05-01 20:00:00+00:00
2019-05-02 04:00:00+00:00,58.630001068115234,58.96900177001953,57.916500091552734,58.32550048828125,45098000,0.0,0.0,GOOGL,2019-05-02 13:30:00+00:00,2019-05-02 20:00:00+00:00
2019-05-03 04:00:00+00:00,58.87049865722656,59.56999969482422,58.6775016784668,59.477500915527344,41588000,0.0,0.0,GOOGL,2019-05-03 13:30:00+00:00,2019-05-03 20:00:00+00:00
2019-05-06 04:00:00+00:00,58.59999847412109,59.77149963378906,58.55799865722656,59.67300033569336,31774000,0.0,0.0,GOOGL,2019-05-06 13:30:00+00:00,2019-05-06 20:00:00+00:00
2019-05-07 04:00:00+00:00,59.29050064086914,59.73849868774414,58.25,58.94300079345703,36604000,0.0,0.0,GOOGL,2019-05-07 13:30:00+00:00,2019-05-07 20:00:00+00:00
2019-05-08 04:00:00+00:00,58.86449813842773,59.2135009765625,58.38150024414063,58.53900146484375,25520000,0.0,0.0,GOOGL,2019-05-08 13:30:00+00:00,2019-05-08 20:00:00+00:00
2019-05-09 04:00:00+00:00,58.130001068115234,58.70349884033203,57.73199844360352,58.39849853515625,29556000,0.0,0.0,GOOGL,2019-05-09 13:30:00+00:00,2019-05-09 20:00:00+00:00
2019-05-10 04:00:00+00:00,58.44200134277344,58.81399917602539,57.31850051879883,58.38199996948242,31650000,0.0,0.0,GOOGL,2019-05-10 13:30:00+00:00,2019-05-10 20:00:00+00:00
2019-05-13 04:00:00+00:00,57.262001037597656,57.5984992980957,56.275001525878906,56.829498291015625,45626000,0.0,0.0,GOOGL,2019-05-13 13:30:00+00:00,2019-05-13 20:00:00+00:00
2019-05-14 04:00:00+00:00,57.11600112915039,57.243499755859375,56.17649841308594,56.24300003051758,40392000,0.0,0.0,GOOGL,2019-05-14 13:30:00+00:00,2019-05-14 20:00:00+00:00
2019-05-15 04:00:00+00:00,56.12749862670898,58.915000915527344,56.06999969482422,58.540000915527344,59302000,0.0,0.0,GOOGL,2019-05-15 13:30:00+00:00,2019-05-15 20:00:00+00:00
2019-05-16 04:00:00+00:00,58.59199905395508,59.70800018310547,58.42250061035156,59.22499847412109,35308000,0.0,0.0,GOOGL,2019-05-16 13:30:00+00:00,2019-05-16 20:00:00+00:00
2019-05-17 04:00:00+00:00,58.791500091552734,59.31449890136719,58.32099914550781,58.43899917602539,25362000,0.0,0.0,GOOGL,2019-05-17 13:30:00+00:00,2019-05-17 20:00:00+00:00
2019-05-20 04:00:00+00:00,57.650001525878906,57.650001525878906,56.90700149536133,57.233001708984375,30602000,0.0,0.0,GOOGL,2019-05-20 13:30:00+00:00,2019-05-20 20:00:00+00:00
2019-05-21 04:00:00+00:00,57.7239990234375,57.900001525878906,57.16550064086914,57.72200012207031,20562000,0.0,0.0,GOOGL,2019-05-21 13:30:00+00:00,2019-05-21 20:00:00+00:00
2019-05-22 04:00:00+00:00,57.5625,58.18899917602539,57.54999923706055,57.79249954223633,18826000,0.0,0.0,GOOGL,2019-05-22 13:30:00+00:00,2019-05-22 20:00:00+00:00
2019-05-23 04:00:00+00:00,57.30350112915039,57.50249862670898,56.65800094604492,57.266998291015625,25214000,0.0,0.0,GOOGL,2019-05-23 13:30:00+00:00,2019-05-23 20:00:00+00:00
2019-05-24 04:00:00+00:00,57.59999847412109,57.71799850463867,56.83549880981445,56.93050003051758,18554000,0.0,0.0,GOOGL,2019-05-24 13:30:00+00:00,2019-05-24 20:00:00+00:00
2019-05-28 04:00:00+00:00,57.07400131225586,57.824501037597656,56.93349838256836,56.97800064086914,20948000,0.0,0.0,GOOGL,2019-05-28 13:30:00+00:00,2019-05-28 20:00:00+00:00
2019-05-29 04:00:00+00:00,56.6349983215332,56.75,55.59749984741211,55.99700164794922,36230000,0.0,0.0,GOOGL,2019-05-29 13:30:00+00:00,2019-05-29 20:00:00+00:00
2019-05-30 04:00:00+00:00,56.00749969482422,56.34000015258789,55.79499816894531,56.070499420166016,18088000,0.0,0.0,GOOGL,2019-05-30 13:30:00+00:00,2019-05-30 20:00:00+00:00
2019-05-31 04:00:00+00:00,55.28200149536133,55.66999816894531,55.16749954223633,55.32500076293945,31582000,0.0,0.0,GOOGL,2019-05-31 13:30:00+00:00,2019-05-31 20:00:00+00:00
2019-06-03 04:00:00+00:00,53.34650039672852,53.34999847412109,51.35150146484375,51.9370002746582,96890000,0.0,0.0,GOOGL,2019-06-03 13:30:00+00:00,2019-06-03 20:00:00+00:00
2019-06-04 04:00:00+00:00,52.2244987487793,52.922000885009766,51.80149841308594,52.7244987487793,60512000,0.0,0.0,GOOGL,2019-06-04 13:30:00+00:00,2019-06-04 20:00:00+00:00
2019-06-05 04:00:00+00:00,52.75,52.84049987792969,51.650001525878906,52.23199844360352,46988000,0.0,0.0,GOOGL,2019-06-05 13:30:00+00:00,2019-06-05 20:00:00+00:00
