,Date,Ticker,Sector,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_tot,Open,High,Low,Close,Volume
5512,2023-03-22,GOOGL,Technology,0.03083,0.03083,0.03083,0.03083,104.27,106.59,103.33,103.37,43427400.0
5513,2023-03-23,GOOGL,Technology,0.0285,0.0285,0.0285,0.0285,105.06,106.3,104.46,105.6,40797800.0
5514,2023-03-24,GOOGL,Technology,0.06067,0.06067,0.06067,0.06067,104.99,105.49,103.84,105.44,30393300.0
5515,2023-03-25,GOOGL,Technology,0.064,0.064,0.064,0.064,104.99,105.49,103.84,105.44,30393300.0
5516,2023-03-26,GOOGL,Technology,0.,0.,0.,0.,104.99,105.49,103.84,105.44,30393300.0
5517,2023-03-27,GOOGL,Technology,0.0125,0.0125,0.0125,0.0125,104.62,104.76,101.93,102.46,31120900.0
5518,2023-03-28,GOOGL,Technology,0.05356,0.05356,0.05356,0.05356,102.44,102.45,99.74,101.03,32057900.0
5519,2023-03-29,GOOGL,Technology,0.0485,0.0485,0.0485,0.0485,102.28,102.49,100.65,101.39,28779600.0
5520,2023-03-30,GOOGL,Technology,0.,0.,0.,0.,100.91,101.16,99.78,100.89,33086200.0
5521,2023-03-31,GOOGL,Technology,0.05933,0.05933,0.05933,0.05933,101.3,103.89,101.04,103.73,36863400.0
5522,2023-04-01,GOOGL,Technology,0.042,0.042,0.042,0.042,101.3,103.89,101.04,103.73,36863400.0
5523,2023-04-02,GOOGL,Technology,0.,0.,0.,0.,101.3,103.89,101.04,103.73,36863400.0
5524,2023-04-03,GOOGL,Technology,0.08263,0.08263,0.08263,0.08263,102.39,104.53,101.93,104.36,25035400.0
5525,2023-04-04,GOOGL,Technology,0.138,0.138,0.138,0.138,104.33,105.58,104.04,104.72,24420100.0
5526,2023-04-06,GOOGL,Technology,0.03467,0.03467,0.03467,0.03467,105.26,109.17,104.33,108.42,48711500.0
5527,2023-04-07,GOOGL,Technology,0.06,0.06,0.06,0.06,105.26,109.17,104.33,108.42,48711500.0
5528,2023-04-11,GOOGL,Technology,0.03606,0.03606,0.03606,0.03606,106.55,106.73,104.68,105.35,26311800.0
5529,2023-04-12,GOOGL,Technology,0.,0.,0.,0.,106.58,106.75,104.34,104.64,24370300.0
5530,2023-04-13,GOOGL,Technology,0.05783,0.05783,0.05783,0.05783,105.84,107.49,105.84,107.43,24843600.0
5531,2023-04-14,GOOGL,Technology,0.,0.,0.,0.,106.89,108.94,106.84,108.87,26578000.0
5532,2023-04-16,GOOGL,Technology,0.,0.,0.,0.,106.89,108.94,106.84,108.87,26578000.0
5533,2023-04-17,GOOGL,Technology,0.06772,0.06772,0.06772,0.06772,104.66,106.16,104.52,105.97,37571200.0
5534,2023-04-18,GOOGL,Technology,0.11517,0.11517,0.11517,0.11517,106.49,106.54,104.07,104.5,26596400.0
5535,2023-04-19,GOOGL,Technology,0.02275,0.02275,0.02275,0.02275,103.58,104.98,103.07,104.18,20905700.0
5536,2023-04-20,GOOGL,Technology,0.02183,0.02183,0.02183,0.02183,103.91,106.25,103.87,105.29,27820800.0
5537,2023-04-21,GOOGL,Technology,0.03757,0.03757,0.03757,0.03757,105.47,106.,104.78,105.41,25800100.0
5538,2023-04-22,GOOGL,Technology,0.09267,0.09267,0.09267,0.09267,105.47,106.,104.78,105.41,25800100.0
5539,2023-04-23,GOOGL,Technology,0.0105,0.0105,0.0105,0.0105,105.47,106.,104.78,105.41,25800100.0
5540,2023-04-24,GOOGL,Technology,0.0586,0.0586,0.0586,0.0586,105.49,106.63,104.7,105.97,23542800.0
5541,2023-04-25,GOOGL,Technology,0.02568,0.02568,0.02568,0.02568,105.83,106.69,103.84,103.85,46664100.0
5542,2023-04-26,GOOGL,Technology,0.03335,0.03335,0.03335,0.03335,104.92,106.35,102.63,103.71,53347600.0
5543,2023-04-27,GOOGL,Technology,0.03667,0.03667,0.03667,0.03667,104.45,108.37,103.54,107.59,50089200.0
5544,2023-04-28,GOOGL,Technology,0.148,0.148,0.148,0.148,107.04,107.35,105.09,107.34,36139800.0
5545,2023-04-29,GOOGL,Technology,0.01075,0.01075,0.01075,0.01075,107.04,107.35,105.09,107.34,36139800.0
5546,2023-04-30,GOOGL,Technology,0.051,0.051,0.051,0.051,107.04,107.35,105.09,107.34,36139800.0
5547,2023-05-01,GOOGL,Technology,0.1233,0.1233,0.1233,0.1233,106.84,107.99,106.82,107.2,26681700.0
5548,2023-05-02,GOOGL,Technology,0.11418,0.11418,0.11418,0.11418,107.14,107.2,103.71,105.32,30997200.0
5549,2023-05-03,GOOGL,Technology,0.0573,0.0573,0.0573,0.0573,105.53,107.49,104.96,105.41,21795400.0
5550,2023-05-04,GOOGL,Technology,0.02467,0.02467,0.02467,0.02467,105.49,105.6,103.97,104.69,23419500.0
5551,2023-05-05,GOOGL,Technology,0.0778,0.0778,0.0778,0.0778,104.82,105.88,104.11,105.57,26625100.0
5552,2023-05-06,GOOGL,Technology,0.,0.,0.,0.,104.82,105.88,104.11,105.57,26625100.0
5553,2023-05-07,GOOGL,Technology,0.,0.,0.,0.,104.82,105.88,104.11,105.57,26625100.0
5554,2023-05-08,GOOGL,Technology,0.08425,0.08425,0.08425,0.08425,105.18,107.96,105.16,107.77,26511400.0
5555,2023-05-09,GOOGL,Technology,0.012,0.012,0.012,0.012,108.39,110.15,107.19,107.35,36360100.0
5556,2023-05-10,GOOGL,Technology,0.02612,0.02612,0.02612,0.02612,107.97,112.94,107.93,111.75,63153400.0
5557,2023-05-11,GOOGL,Technology,0.02088,0.02088,0.02088,0.02088,115.4,117.92,114.41,116.57,78900000.0
5558,2023-05-12,GOOGL,Technology,0.02289,0.02289,0.02289,0.02289,116.68,118.03,116.11,117.51,41073800.0
5559,2023-05-13,GOOGL,Technology,0.,0.,0.,0.,116.68,118.03,116.11,117.51,41073800.0
5560,2023-05-14,GOOGL,Technology,0.0775,0.0775,0.0775,0.0775,116.68,118.03,116.11,117.51,41073800.0
5561,2023-05-15,GOOGL,Technology,0.0172,0.0172,0.0172,0.0172,116.11,118.48,116.01,116.51,36266800.0
5562,2023-05-16,GOOGL,Technology,0.03214,0.03214,0.03214,0.03214,116.49,120.75,116.43,119.51,45035600.0
5563,2023-05-17,GOOGL,Technology,0.0402,0.0402,0.0402,0.0402,119.61,121.67,118.89,120.84,33323600.0
5564,2023-05-18,GOOGL,Technology,0.07825,0.07825,0.07825,0.07825,120.95,123.31,120.83,122.83,35234200.0
5565,2023-05-19,GOOGL,Technology,0.089,0.089,0.089,0.089,123.55,125.97,122.15,122.76,41330300.0
5566,2023-05-21,GOOGL,Technology,0.,0.,0.,0.,123.55,125.97,122.15,122.76,41330300.0
5567,2023-05-22,GOOGL,Technology,0.0758,0.0758,0.0758,0.0758,122.94,126.43,122.74,125.05,35253000.0
5568,2023-05-23,GOOGL,Technology,0.03314,0.03314,0.03314,0.03314,124.16,124.63,122.21,122.56,34046300.0
5569,2023-05-24,GOOGL,Technology,0.041,0.041,0.041,0.041,121.12,121.91,119.86,120.9,34182600.0
5570,2023-05-25,GOOGL,Technology,0.,0.,0.,0.,124.52,125.32,121.96,123.48,42317000.0
5571,2023-05-26,GOOGL,Technology,0.0045,0.0045,0.0045,0.0045,123.17,125.26,122.45,124.61,35635900.0
5572,2023-05-27,GOOGL,Technology,0.049,0.049,0.049,0.049,123.17,125.26,122.45,124.61,35635900.0
5573,2023-05-30,GOOGL,Technology,0.,0.,0.,0.,125.64,125.66,122.,123.67,35076700.0
5574,2023-05-31,GOOGL,Technology,0.048,0.048,0.048,0.048,122.75,124.06,122.5,122.87,37325800.0
5575,2023-06-01,GOOGL,Technology,0.0315,0.0315,0.0315,0.0315,122.82,124.42,122.62,123.72,30772700.0
5576,2023-06-02,GOOGL,Technology,0.,0.,0.,0.,123.99,126.15,123.76,124.67,26963100.0
5577,2023-06-03,GOOGL,Technology,0.178,0.178,0.178,0.178,123.99,126.15,123.76,124.67,26963100.0
5578,2023-06-05,GOOGL,Technology,0.148,0.148,0.148,0.148,124.01,127.43,123.84,126.01,32305500.0
5579,2023-06-06,GOOGL,Technology,0.07667,0.07667,0.07667,0.07667,126.01,128.29,125.36,127.31,26638300.0
5580,2023-06-07,GOOGL,Technology,0.01375,0.01375,0.01375,0.01375,126.97,129.04,122.12,122.5,52539000.0
5581,2023-06-08,GOOGL,Technology,0.03346,0.03346,0.03346,0.03346,122.23,123.23,121.24,122.14,29389200.0
5582,2023-06-09,GOOGL,Technology,0.083,0.083,0.083,0.083,122.25,123.76,121.91,122.23,23762500.0
5583,2023-06-10,GOOGL,Technology,0.143,0.143,0.143,0.143,122.25,123.76,121.91,122.23,23762500.0
5584,2023-06-11,GOOGL,Technology,0.03133,0.03133,0.03133,0.03133,122.25,123.76,121.91,122.23,23762500.0
5585,2023-06-12,GOOGL,Technology,0.09675,0.09675,0.09675,0.09675,122.79,124.05,121.66,123.64,28306400.0
5586,2023-06-13,GOOGL,Technology,0.04871,0.04871,0.04871,0.04871,124.98,125.16,123.18,123.83,22278300.0
5587,2023-06-14,GOOGL,Technology,0.08248,0.08248,0.08248,0.08248,123.1,124.05,121.45,123.67,30592300.0
5588,2023-06-15,GOOGL,Technology,0.12178,0.12178,0.12178,0.12178,123.14,125.46,122.4,125.09,35246300.0
5589,2023-06-16,GOOGL,Technology,0.075,0.075,0.075,0.075,125.93,126.11,123.28,123.53,45514000.0
5590,2023-06-20,GOOGL,Technology,0.02967,0.02967,0.02967,0.02967,122.93,124.57,122.14,123.1,26097500.0
5591,2023-06-21,GOOGL,Technology,0.0696,0.0696,0.0696,0.0696,122.4,122.66,120.1,120.55,30306300.0
5592,2023-06-22,GOOGL,Technology,0.0222,0.0222,0.0222,0.0222,120.,123.24,118.83,123.15,26952200.0
5593,2023-06-23,GOOGL,Technology,0.,0.,0.,0.,121.38,122.79,121.06,122.34,34885300.0
5594,2023-06-24,GOOGL,Technology,0.,0.,0.,0.,121.38,122.79,121.06,122.34,34885300.0
5595,2023-06-25,GOOGL,Technology,0.03,0.03,0.03,0.03,121.38,122.79,121.06,122.34,34885300.0
5596,2023-06-26,GOOGL,Technology,0.07553,0.07553,0.07553,0.07553,120.76,122.,118.27,118.34,33969900.0
5597,2023-06-27,GOOGL,Technology,0.12845,0.12845,0.12845,0.12845,117.08,119.08,116.1,118.33,39535900.0
5598,2023-06-28,GOOGL,Technology,0.0507,0.0507,0.0507,0.0507,117.09,120.39,116.85,120.18,27091400.0
5599,2023-06-29,GOOGL,Technology,0.02908,0.02908,0.02908,0.02908,119.24,120.06,118.3,119.1,24090900.0
5600,2023-06-30,GOOGL,Technology,0.04725,0.04725,0.04725,0.04725,120.17,121.08,119.69,119.7,29519700.0
5601,2023-07-02,GOOGL,Technology,0.,0.,0.,0.,120.17,121.08,119.69,119.7,29519700.0
5602,2023-07-03,GOOGL,Technology,0.086,0.086,0.086,0.086,119.24,120.19,118.82,119.9,14467900.0
5603,2023-07-05,GOOGL,Technology,0.168,0.168,0.168,0.168,119.24,122.61,119.23,121.75,27584800.0
5604,2023-07-06,GOOGL,Technology,0.08233,0.08233,0.08233,0.08233,119.8,120.3,118.4,120.11,24745200.0
5605,2023-07-07,GOOGL,Technology,0.146,0.146,0.146,0.146,120.1,121.05,119.4,119.48,21692600.0
5606,2023-07-09,GOOGL,Technology,0.,0.,0.,0.,120.1,121.05,119.4,119.48,21692600.0
5607,2023-07-10,GOOGL,Technology,0.01867,0.01867,0.01867,0.01867,118.3,118.31,116.14,116.45,35315200.0
5608,2023-07-11,GOOGL,Technology,0.08417,0.08417,0.08417,0.08417,116.29,117.71,115.35,117.14,23078800.0
5609,2023-07-12,GOOGL,Technology,0.0318,0.0318,0.0318,0.0318,118.8,120.33,118.41,118.93,30404400.0
5610,2023-07-13,GOOGL,Technology,0.01,0.01,0.01,0.01,120.93,124.83,120.45,124.54,44297900.0
5611,2023-07-14,GOOGL,Technology,0.046,0.046,0.046,0.046,124.8,126.78,123.49,125.42,33266800.0
5612,2023-07-15,GOOGL,Technology,0.04,0.04,0.04,0.04,124.8,126.78,123.49,125.42,33266800.0
5613,2023-07-18,GOOGL,Technology,0.093,0.093,0.093,0.093,124.6,124.68,122.96,123.76,26226400.0
5614,2023-07-20,GOOGL,Technology,0.00511,0.00511,0.00511,0.00511,121.42,124.09,118.22,119.2,37906800.0
5615,2023-07-21,GOOGL,Technology,0.,0.,0.,0.,120.62,120.99,118.73,120.02,72937900.0
5616,2023-07-22,GOOGL,Technology,0.,0.,0.,0.,120.62,120.99,118.73,120.02,72937900.0
5617,2023-07-24,GOOGL,Technology,0.1245,0.1245,0.1245,0.1245,121.66,123.,120.98,121.53,29686100.0
5618,2023-07-25,GOOGL,Technology,0.035,0.035,0.035,0.035,121.36,123.15,121.02,122.21,52509600.0
5619,2023-07-26,GOOGL,Technology,0.02026,0.02026,0.02026,0.02026,130.070,130.98,128.320,129.27,61682100.0
5620,2023-07-27,GOOGL,Technology,0.015,0.015,0.015,0.015,131.67,133.240,128.79,129.4,44952100.0
5621,2023-07-28,GOOGL,Technology,0.,0.,0.,0.,130.78,133.740,130.570,132.58,36591200.0
5622,2023-07-29,GOOGL,Technology,0.,0.,0.,0.,130.78,133.740,130.570,132.58,36591200.0
5623,2023-07-30,GOOGL,Technology,0.029,0.029,0.029,0.029,130.78,133.740,130.570,132.58,36591200.0
5624,2023-07-31,GOOGL,Technology,0.04017,0.04017,0.04017,0.04017,132.73,133.53,131.78,132.72,28055500.0
5625,2023-08-01,GOOGL,Technology,0.07733,0.07733,0.07733,0.07733,130.78,132.63,130.68,131.55,23166800.0
5626,2023-08-02,GOOGL,Technology,0.055,0.055,0.055,0.055,129.45,130.09,127.56,128.38,26273300.0
5627,2023-08-03,GOOGL,Technology,0.,0.,0.,0.,127.97,129.39,127.42,128.45,20089500.0
5628,2023-08-04,GOOGL,Technology,0.04314,0.04314,0.04314,0.04314,129.28,131.51,127.91,128.11,26130000.0
5629,2023-08-05,GOOGL,Technology,0.,0.,0.,0.,129.28,131.51,127.91,128.11,26130000.0
5630,2023-08-06,GOOGL,Technology,0.025,0.025,0.025,0.025,129.28,131.51,127.91,128.11,26130000.0
5631,2023-08-08,GOOGL,Technology,0.10367,0.10367,0.10367,0.10367,130.62,131.51,129.54,131.4,23535200.0
5632,2023-08-09,GOOGL,Technology,0.0305,0.0305,0.0305,0.0305,131.66,132.04,129.,129.66,24912900.0
5633,2023-08-10,GOOGL,Technology,0.00567,0.00567,0.00567,0.00567,131.320,132.05,129.45,129.69,20857800.0
5634,2023-08-11,GOOGL,Technology,0.,0.,0.,0.,128.66,129.93,128.17,129.56,19569200.0
5635,2023-08-15,GOOGL,Technology,0.03367,0.03367,0.03367,0.03367,131.100,131.42,129.28,129.78,19770700.0
5636,2023-08-16,GOOGL,Technology,0.0245,0.0245,0.0245,0.0245,128.7,130.28,127.87,128.7,25216100.0
5637,2023-08-17,GOOGL,Technology,0.0428,0.0428,0.0428,0.0428,129.8,131.990,129.29,129.92,33446300.0
5638,2023-08-18,GOOGL,Technology,0.0445,0.0445,0.0445,0.0445,128.51,129.25,126.38,127.46,30491300.0
5639,2023-08-19,GOOGL,Technology,0.123,0.123,0.123,0.123,128.51,129.25,126.38,127.46,30491300.0
5640,2023-08-21,GOOGL,Technology,0.0375,0.0375,0.0375,0.0375,127.18,128.73,126.56,128.37,25248700.0
5641,2023-08-22,GOOGL,Technology,0.0955,0.0955,0.0955,0.0955,128.51,130.28,128.320,129.08,22067500.0
5642,2023-08-23,GOOGL,Technology,0.04533,0.04533,0.04533,0.04533,130.18,133.41,129.87,132.37,27819700.0
5643,2023-08-24,GOOGL,Technology,0.,0.,0.,0.,133.95,134.25,129.570,129.78,28500700.0
5644,2023-08-25,GOOGL,Technology,0.021,0.021,0.021,0.021,129.54,130.76,127.25,129.88,26762900.0
5645,2023-08-26,GOOGL,Technology,0.,0.,0.,0.,129.54,130.76,127.25,129.88,26762900.0
5646,2023-08-28,GOOGL,Technology,0.00943,0.00943,0.00943,0.00943,131.31,132.54,130.14,131.01,20543300.0
5647,2023-08-29,GOOGL,Technology,0.02715,0.02715,0.02715,0.02715,132.240,136.570,132.240,134.570,43075600.0
5648,2023-08-30,GOOGL,Technology,0.0132,0.0132,0.0132,0.0132,134.78,136.28,134.070,135.88,28315800.0
5649,2023-08-31,GOOGL,Technology,0.059,0.059,0.059,0.059,136.01,138.,135.79,136.17,30053800.0
5650,2023-09-01,GOOGL,Technology,0.1204,0.1204,0.1204,0.1204,137.460,137.460,134.850,135.66,21524600.0
5651,2023-09-03,GOOGL,Technology,0.,0.,0.,0.,137.460,137.460,134.850,135.66,21524600.0
5652,2023-09-05,GOOGL,Technology,0.0245,0.0245,0.0245,0.0245,135.44,136.42,134.58,135.77,19403100.0
5653,2023-09-06,GOOGL,Technology,0.09522,0.09522,0.09522,0.09522,136.02,136.53,133.67,134.460,18684500.0
5654,2023-09-07,GOOGL,Technology,0.03544,0.03544,0.03544,0.03544,133.59,135.58,132.95,135.26,18844300.0
5655,2023-09-08,GOOGL,Technology,0.068,0.068,0.068,0.068,134.91,136.66,134.850,136.38,23558300.0
5656,2023-09-09,GOOGL,Technology,0.074,0.074,0.074,0.074,134.91,136.66,134.850,136.38,23558300.0
5657,2023-09-10,GOOGL,Technology,0.102,0.102,0.102,0.102,134.91,136.66,134.850,136.38,23558300.0
5658,2023-09-11,GOOGL,Technology,0.03633,0.03633,0.03633,0.03633,136.54,137.48,135.79,136.92,20763400.0
5659,2023-09-12,GOOGL,Technology,0.0878,0.0878,0.0878,0.0878,136.26,136.87,135.19,135.34,18405500.0
5660,2023-09-13,GOOGL,Technology,0.06758,0.06758,0.06758,0.06758,135.09,136.9,134.15,136.710,20749500.0
5661,2023-09-14,GOOGL,Technology,0.08971,0.08971,0.08971,0.08971,137.600,138.7,136.240,138.100,24751000.0
5662,2023-09-15,GOOGL,Technology,0.02388,0.02388,0.02388,0.02388,137.98,138.52,136.48,137.4,38908400.0
5663,2023-09-17,GOOGL,Technology,0.,0.,0.,0.,137.98,138.52,136.48,137.4,38908400.0
5664,2023-09-18,GOOGL,Technology,0.071,0.071,0.071,0.071,136.61,139.16,136.61,138.210,21861300.0
5665,2023-09-19,GOOGL,Technology,0.03733,0.03733,0.03733,0.03733,137.42,138.41,136.62,138.04,20353700.0
5666,2023-09-20,GOOGL,Technology,0.021,0.021,0.021,0.021,138.08,138.08,133.62,133.740,29927500.0
5667,2023-09-21,GOOGL,Technology,0.03782,0.03782,0.03782,0.03782,131.44,132.23,130.070,130.44,31488700.0
5668,2023-09-22,GOOGL,Technology,0.015,0.015,0.015,0.015,130.76,132.03,129.600,130.25,26397300.0
5669,2023-09-23,GOOGL,Technology,0.0585,0.0585,0.0585,0.0585,130.76,132.03,129.600,130.25,26397300.0
5670,2023-09-26,GOOGL,Technology,0.,0.,0.,0.,129.77,130.36,127.22,128.570,25718700.0
5671,2023-09-27,GOOGL,Technology,0.0605,0.0605,0.0605,0.0605,128.570,130.9,128.570,130.54,22746500.0
5672,2023-09-28,GOOGL,Technology,0.122,0.122,0.122,0.122,129.84,133.3,129.79,132.31,22513100.0
5673,2023-09-29,GOOGL,Technology,0.03533,0.03533,0.03533,0.03533,133.28,134.05,130.36,130.86,30848100.0
5674,2023-10-01,GOOGL,Technology,0.058,0.058,0.058,0.058,133.28,134.05,130.36,130.86,30848100.0
5675,2023-10-02,GOOGL,Technology,0.04289,0.04289,0.04289,0.04289,131.210,134.42,131.17,134.17,22288000.0
5676,2023-10-03,GOOGL,Technology,0.03533,0.03533,0.03533,0.03533,133.94,134.26,131.84,132.43,22989400.0
5677,2023-10-04,GOOGL,Technology,0.02582,0.02582,0.02582,0.02582,132.79,135.570,132.53,135.240,26752300.0
5678,2023-10-05,GOOGL,Technology,0.073,0.073,0.073,0.073,135.070,135.490,133.45,135.070,19832600.0
5679,2023-10-06,GOOGL,Technology,0.,0.,0.,0.,134.01,138.16,134.01,137.58,27583200.0
5680,2023-10-07,GOOGL,Technology,0.022,0.022,0.022,0.022,134.01,138.16,134.01,137.58,27583200.0
5681,2023-10-08,GOOGL,Technology,0.,0.,0.,0.,134.01,138.16,134.01,137.58,27583200.0
5682,2023-10-09,GOOGL,Technology,0.,0.,0.,0.,136.94,138.94,135.61,138.42,19278100.0
5683,2023-10-10,GOOGL,Technology,0.,0.,0.,0.,138.5,139.72,137.33,138.06,27786600.0
5684,2023-10-11,GOOGL,Technology,0.06886,0.06886,0.06886,0.06886,138.58,141.11,138.58,140.55,25884300.0
5685,2023-10-12,GOOGL,Technology,0.03742,0.03742,0.03742,0.03742,141.05,141.22,138.26,138.97,24765500.0
5686,2023-10-13,GOOGL,Technology,0.19,0.19,0.19,0.19,139.38,140.,136.62,137.36,23420500.0
5687,2023-10-14,GOOGL,Technology,0.18,0.18,0.18,0.18,139.38,140.,136.62,137.36,23420500.0
5688,2023-10-15,GOOGL,Technology,0.059,0.059,0.059,0.059,139.38,140.,136.62,137.36,23420500.0
5689,2023-10-16,GOOGL,Technology,0.01833,0.01833,0.01833,0.01833,138.17,139.63,137.990,139.100,28501900.0
5690,2023-10-18,GOOGL,Technology,0.063,0.063,0.063,0.063,139.45,140.72,137.38,137.960,23375000.0
5691,2023-10-19,GOOGL,Technology,0.04455,0.04455,0.04455,0.04455,138.5,139.66,137.38,137.75,26066000.0
5692,2023-10-20,GOOGL,Technology,0.17,0.17,0.17,0.17,137.33,137.87,135.08,135.600,26315200.0
5693,2023-10-21,GOOGL,Technology,0.06,0.06,0.06,0.06,137.33,137.87,135.08,135.600,26315200.0
5694,2023-10-22,GOOGL,Technology,0.,0.,0.,0.,137.33,137.87,135.08,135.600,26315200.0
5695,2023-10-23,GOOGL,Technology,0.03975,0.03975,0.03975,0.03975,135.04,137.66,133.95,136.5,26317900.0
5696,2023-10-24,GOOGL,Technology,0.05339,0.05339,0.05339,0.05339,137.83,139.36,137.42,138.81,44814300.0
5697,2023-10-25,GOOGL,Technology,0.06533,0.06533,0.06533,0.06533,128.16,128.31,125.07,125.61,84366200.0
5698,2023-10-26,GOOGL,Technology,0.08331,0.08331,0.08331,0.08331,123.27,124.33,121.27,122.28,57061100.0
5699,2023-10-27,GOOGL,Technology,0.02822,0.02822,0.02822,0.02822,122.88,123.31,120.21,122.17,44566500.0
5700,2023-10-28,GOOGL,Technology,0.09267,0.09267,0.09267,0.09267,122.88,123.31,120.21,122.17,44566500.0
5701,2023-10-29,GOOGL,Technology,0.0225,0.0225,0.0225,0.0225,122.88,123.31,120.21,122.17,44566500.0
5702,2023-10-30,GOOGL,Technology,0.01338,0.01338,0.01338,0.01338,123.21,125.4,122.75,124.46,28940100.0
5703,2023-10-31,GOOGL,Technology,0.04157,0.04157,0.04157,0.04157,125.06,125.37,122.69,124.08,26292300.0
5704,2023-11-01,GOOGL,Technology,0.01871,0.01871,0.01871,0.01871,124.07,126.49,123.72,126.45,30082400.0
5705,2023-11-02,GOOGL,Technology,0.0755,0.0755,0.0755,0.0755,128.42,128.98,126.93,127.49,27124600.0
5706,2023-11-03,GOOGL,Technology,0.081,0.081,0.081,0.081,128.02,129.53,127.86,129.100,26380100.0
5707,2023-11-04,GOOGL,Technology,0.,0.,0.,0.,128.02,129.53,127.86,129.100,26380100.0
5708,2023-11-05,GOOGL,Technology,0.1005,0.1005,0.1005,0.1005,128.02,129.53,127.86,129.100,26380100.0
5709,2023-11-06,GOOGL,Technology,0.06983,0.06983,0.06983,0.06983,129.05,130.34,128.67,130.25,19052700.0
5710,2023-11-07,GOOGL,Technology,0.09133,0.09133,0.09133,0.09133,130.710,131.91,129.88,130.97,29757300.0
5711,2023-11-08,GOOGL,Technology,0.053,0.053,0.053,0.053,130.97,132.210,130.78,131.84,26425800.0
5712,2023-11-09,GOOGL,Technology,0.02383,0.02383,0.02383,0.02383,131.960,132.55,130.070,130.240,23747800.0
5713,2023-11-10,GOOGL,Technology,0.0905,0.0905,0.0905,0.0905,130.100,132.8,129.41,132.59,26913300.0
5714,2023-11-12,GOOGL,Technology,0.,0.,0.,0.,130.100,132.8,129.41,132.59,26913300.0
5715,2023-11-13,GOOGL,Technology,0.076,0.076,0.076,0.076,131.78,132.59,131.25,132.09,18324800.0
5716,2023-11-14,GOOGL,Technology,0.04262,0.04262,0.04262,0.04262,134.19,135.7,133.320,133.62,32395200.0
5717,2023-11-15,GOOGL,Technology,0.0472,0.0472,0.0472,0.0472,134.87,135.03,133.570,134.62,23861500.0
5718,2023-11-16,GOOGL,Technology,0.09733,0.09733,0.09733,0.09733,135.19,137.22,134.320,136.93,28013200.0
5719,2023-11-17,GOOGL,Technology,0.02633,0.02633,0.02633,0.02633,136.,136.06,133.65,135.31,37240600.0
5720,2023-11-20,GOOGL,Technology,0.,0.,0.,0.,133.69,136.66,133.62,136.25,27815500.0
5721,2023-11-22,GOOGL,Technology,0.0484,0.0484,0.0484,0.0484,137.47,139.42,137.47,138.490,17813900.0
5722,2023-11-23,GOOGL,Technology,0.048,0.048,0.048,0.048,137.47,139.42,137.47,138.490,17813900.0
5723,2023-11-25,GOOGL,Technology,0.,0.,0.,0.,137.47,139.42,137.47,138.490,17813900.0
5724,2023-11-27,GOOGL,Technology,0.,0.,0.,0.,136.03,138.42,136.,136.41,23436500.0
5725,2023-11-28,GOOGL,Technology,0.115,0.115,0.115,0.115,136.08,137.25,135.42,137.2,18730000.0
5726,2023-11-29,GOOGL,Technology,0.1192,0.1192,0.1192,0.1192,137.570,138.29,134.84,134.990,23967200.0
5727,2023-11-30,GOOGL,Technology,0.02925,0.02925,0.02925,0.02925,135.05,135.55,131.28,132.53,38988300.0
5728,2023-12-01,GOOGL,Technology,0.,0.,0.,0.,131.86,132.11,130.67,131.86,31431200.0
5729,2023-12-02,GOOGL,Technology,0.073,0.073,0.073,0.073,131.86,132.11,130.67,131.86,31431200.0
5730,2023-12-03,GOOGL,Technology,0.0205,0.0205,0.0205,0.0205,131.86,132.11,130.67,131.86,31431200.0
5731,2023-12-04,GOOGL,Technology,0.22,0.22,0.22,0.22,129.88,130.03,127.9,129.27,36669900.0
5732,2023-12-05,GOOGL,Technology,0.,0.,0.,0.,128.95,132.14,128.25,130.990,27384800.0
5733,2023-12-06,GOOGL,Technology,0.00524,0.00524,0.00524,0.00524,131.44,131.84,129.88,130.02,23576200.0
5734,2023-12-07,GOOGL,Technology,0.02463,0.02463,0.02463,0.02463,135.04,138.56,134.7,136.93,56767100.0
5735,2023-12-08,GOOGL,Technology,0.04667,0.04667,0.04667,0.04667,134.2,136.4,134.03,134.990,32233900.0
5736,2023-12-09,GOOGL,Technology,0.073,0.073,0.073,0.073,134.2,136.4,134.03,134.990,32233900.0
5737,2023-12-10,GOOGL,Technology,0.,0.,0.,0.,134.2,136.4,134.03,134.990,32233900.0
5738,2023-12-11,GOOGL,Technology,0.,0.,0.,0.,132.38,133.34,131.36,133.29,31138000.0
5739,2023-12-12,GOOGL,Technology,0.11015,0.11015,0.11015,0.11015,131.81,133.,131.26,132.52,29032800.0
5740,2023-12-13,GOOGL,Technology,0.0504,0.0504,0.0504,0.0504,133.38,133.5,131.570,132.570,30104800.0
5741,2023-12-14,GOOGL,Technology,0.03471,0.03471,0.03471,0.03471,133.38,133.72,129.69,131.94,38722400.0
5742,2023-12-15,GOOGL,Technology,0.037,0.037,0.037,0.037,131.62,133.51,131.18,132.600,50815200.0
5743,2023-12-16,GOOGL,Technology,0.037,0.037,0.037,0.037,131.62,133.51,131.18,132.600,50815200.0
5744,2023-12-17,GOOGL,Technology,0.04833,0.04833,0.04833,0.04833,131.62,133.51,131.18,132.600,50815200.0
5745,2023-12-18,GOOGL,Technology,0.089,0.089,0.089,0.089,132.63,137.15,132.43,135.8,32258000.0
